"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Great Kills",10308,77,"10308","24 - 35 months",218,282.11,2024,"Q4","MMR",""
"Charleston/Prince's Bay/Woodrow",10309,66,"10309","24 - 35 months",227,343.92,2024,"Q4","MMR",""
"Port Richmond/Randall Manor/West Brighton",10310,86,"10310","24 - 35 months",257,298,2024,"Q4","MMR",""
"Annadale/Rossville",10312,69,"10312","24 - 35 months",405,585.4,2024,"Q4","MMR",""
"Bloomfield/Freshkills Park",10314,81,"10314","24 - 35 months",752,927.67,2024,"Q4","MMR",""
"Concourse/Melrose",10451,99,"10451","24 - 35 months",589,586.86,2024,"Q4","MMR",""
"Concourse/Highbridge",10452,88,"10452","24 - 35 months",894,1018.34,2024,"Q4","MMR",""
"Morris Heights/Mount Hope/University Heights",10453,95,"10453","24 - 35 months",978,1027.63,2024,"Q4","MMR",""
"Mott Haven/Port Morris",10454,89,"10454","24 - 35 months",453,511.61,2024,"Q4","MMR",""
"Mott Haven",10455,99,"10455","24 - 35 months",555,527.03,2024,"Q4","MMR",""
"Claremont/Morrisania",10456,92,"10456","24 - 35 months",1052,1145.21,2024,"Q4","MMR",""
"Belmont/Claremont/Mount Hope/Tremont",10457,93,"10457","24 - 35 months",981,1056.61,2024,"Q4","MMR",""
"Belmont/Fordham University/Kingsbridge",10458,87,"10458","24 - 35 months",897,1026.31,2024,"Q4","MMR",""
"Charlotte Gardens/Hunts Point",10459,82,"10459","24 - 35 months",575,697.01,2024,"Q4","MMR",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,99,"10460","24 - 35 months",762,757.44,2024,"Q4","MMR",""
"Morris Park/Pelham Bay/Westchester Square",10461,99,"10461","24 - 35 months",572,535.76,2024,"Q4","MMR",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",996,846.23,2024,"Q4","MMR",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,95,"10463","24 - 35 months",702,742.12,2024,"Q4","MMR",""
"City Island",10464,99,"10464","24 - 35 months",79,32.14,2024,"Q4","MMR","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,90,"10465","24 - 35 months",409,456.57,2024,"Q4","MMR",""
"Edenwald/Wakefield",10466,87,"10466","24 - 35 months",653,754.83,2024,"Q4","MMR",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,99,"10467","24 - 35 months",1179,1150.88,2024,"Q4","MMR",""
"Fordham/Kingsbridge/University Heights",10468,89,"10468","24 - 35 months",879,990.45,2024,"Q4","MMR",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,86,"10469","24 - 35 months",639,742.08,2024,"Q4","MMR",""
"Wakefield/Woodlawn",10470,99,"10470","24 - 35 months",186,169.9,2024,"Q4","MMR",""
"Fieldston/North Riverdale/Riverdale",10471,90,"10471","24 - 35 months",200,221.82,2024,"Q4","MMR",""
"Soundview",10472,99,"10472","24 - 35 months",894,765.6,2024,"Q4","MMR",""
"Castle Hill/Clason Point/Soundview",10473,99,"10473","24 - 35 months",562,538.34,2024,"Q4","MMR",""
"Hunts Point",10474,99,"10474","24 - 35 months",162,146.95,2024,"Q4","MMR",""
"Co-op City/Edenwald",10475,99,"10475","24 - 35 months",302,296.35,2024,"Q4","MMR",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",245,153.12,2024,"Q4","MMR",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",801,312.88,2024,"Q4","MMR",""
"Astoria (North)",11102,99,"11102","24 - 35 months",317,210.46,2024,"Q4","MMR",""
"Astoria (North)/Astoria (South)",11103,99,"11103","24 - 35 months",257,259.08,2024,"Q4","MMR",""
"Sunnyside",11104,95,"11104","24 - 35 months",223,235.67,2024,"Q4","MMR",""
"Ditmars Steinway",11105,99,"11105","24 - 35 months",302,298.5,2024,"Q4","MMR",""
"Astoria (South)",11106,99,"11106","24 - 35 months",330,314.38,2024,"Q4","MMR",""
