"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Bayside (South)/Oakland Gardens",11364,65,"11364","24 - 35 months",237,366.48,2020,"Q4","Hib",""
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,70,"11365","24 - 35 months",352,504.2,2020,"Q4","Hib",""
"Fresh Meadows/Hillcrest",11366,90,"11366","24 - 35 months",114,126.63,2020,"Q4","Hib",""
"Kew Gardens Hills/Pomonok",11367,72,"11367","24 - 35 months",537,747.95,2020,"Q4","Hib",""
"Corona/North Corona",11368,76,"11368","24 - 35 months",1324,1740.89,2020,"Q4","Hib",""
"Airport/East Elmhurst",11369,99,"11369","24 - 35 months",410,370.11,2020,"Q4","Hib",""
"Jackson Heights/Rikers Island",11370,99,"11370","24 - 35 months",249,248.52,2020,"Q4","Hib",""
"Jackson Heights",11372,73,"11372","24 - 35 months",563,768.58,2020,"Q4","Hib",""
"Elmhurst",11373,81,"11373","24 - 35 months",973,1197.98,2020,"Q4","Hib",""
"Rego Park",11374,89,"11374","24 - 35 months",452,505.89,2020,"Q4","Hib",""
"Forest Hills",11375,73,"11375","24 - 35 months",658,895.33,2020,"Q4","Hib",""
"Woodside",11377,85,"11377","24 - 35 months",807,945.61,2020,"Q4","Hib",""
"Maspeth",11378,59,"11378","24 - 35 months",293,500.5,2020,"Q4","Hib",""
"Middle Village",11379,56,"11379","24 - 35 months",233,414.39,2020,"Q4","Hib",""
"Glendale/Ridgewood",11385,58,"11385","24 - 35 months",797,1362.67,2020,"Q4","Hib",""
"Cambria Heights",11411,54,"11411","24 - 35 months",103,190.83,2020,"Q4","Hib",""
"St. Albans",11412,67,"11412","24 - 35 months",290,434.56,2020,"Q4","Hib",""
"Laurelton/Rosedale",11413,62,"11413","24 - 35 months",284,456.78,2020,"Q4","Hib",""
"Hamilton Beach/Howard Beach/Lindenwood",11414,55,"11414","24 - 35 months",166,301.91,2020,"Q4","Hib",""
"Kew Gardens",11415,72,"11415","24 - 35 months",180,249.16,2020,"Q4","Hib",""
"Ozone Park",11416,90,"11416","24 - 35 months",310,342.64,2020,"Q4","Hib",""
"Ozone Park",11417,78,"11417","24 - 35 months",285,366.12,2020,"Q4","Hib",""
"Richmond Hill",11418,77,"11418","24 - 35 months",386,501.26,2020,"Q4","Hib",""
"Richmond Hill/South Ozone Park",11419,72,"11419","24 - 35 months",418,579.48,2020,"Q4","Hib",""
"South Ozone Park",11420,65,"11420","24 - 35 months",392,602.61,2020,"Q4","Hib",""
"Woodhaven",11421,68,"11421","24 - 35 months",331,486.79,2020,"Q4","Hib",""
"Rosedale",11422,56,"11422","24 - 35 months",199,356.44,2020,"Q4","Hib",""
"Hollis/Holliswood",11423,90,"11423","24 - 35 months",265,293.33,2020,"Q4","Hib",""
"Bellerose",11426,66,"11426","24 - 35 months",144,218.47,2020,"Q4","Hib",""
"Bellerose/Hollis Hills/Holliswood",11427,62,"11427","24 - 35 months",168,269.48,2020,"Q4","Hib",""
"Queens Village",11428,64,"11428","24 - 35 months",145,227.87,2020,"Q4","Hib",""
"Queens Village",11429,99,"11001, 11429","24 - 35 months",289,290.08,2020,"Q4","Hib",""
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,92,"11432","24 - 35 months",689,750.6,2020,"Q4","Hib",""
"Jamaica",11433,69,"11433","24 - 35 months",347,504.53,2020,"Q4","Hib",""
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,65,"11434","24 - 35 months",536,825.22,2020,"Q4","Hib",""
"Briarwood/Jamaica",11435,81,"11435","24 - 35 months",621,764.43,2020,"Q4","Hib",""
"South Jamaica/South Ozone Park",11436,62,"11436","24 - 35 months",174,279.66,2020,"Q4","Hib",""
"Edgemere/Far Rockaway",11691,62,"11691","24 - 35 months",785,1263.65,2020,"Q4","Hib",""
"Arverne/Edgemere",11692,55,"11692","24 - 35 months",203,370.74,2020,"Q4","Hib",""
"Arverne/Broad Channel",11693,58,"11693","24 - 35 months",97,166.58,2020,"Q4","Hib",""
"Belle Harbor-Neponsit/Rockaway Park",11694,43,"11694","24 - 35 months",95,221.23,2020,"Q4","Hib",""
"Breezy Point",11697,46,"11697","24 - 35 months",17,36.71,2020,"Q4","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
