"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Bayside (North)",11360,64,"11360","6 months - 4 years",422,664,"2023 - 24","Q2","Flu",NA
"Bayside (North)/Bayside (South)",11361,69,"11361","6 months - 4 years",752,1093,"2023 - 24","Q2","Flu",NA
"Douglaston-Little Neck",11362,63,"11362","6 months - 4 years",400,634,"2023 - 24","Q2","Flu",NA
"Douglaston-Little Neck",11363,62,"11363","6 months - 4 years",146,236,"2023 - 24","Q2","Flu",NA
"Bayside (South)/Oakland Gardens",11364,66,"11364","6 months - 4 years",862,1299,"2023 - 24","Q2","Flu",NA
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,64,"11365","6 months - 4 years",1220,1909,"2023 - 24","Q2","Flu",NA
"Fresh Meadows/Hillcrest",11366,71,"11366","6 months - 4 years",360,510,"2023 - 24","Q2","Flu",NA
"Kew Gardens Hills/Pomonok",11367,63,"11367","6 months - 4 years",1624,2574,"2023 - 24","Q2","Flu",NA
"Corona/North Corona",11368,73,"11368","6 months - 4 years",5101,7033,"2023 - 24","Q2","Flu",NA
"Airport/East Elmhurst",11369,88,"11369","6 months - 4 years",1390,1587,"2023 - 24","Q2","Flu",NA
"Jackson Heights/Rikers Island",11370,83,"11370","6 months - 4 years",827,1000,"2023 - 24","Q2","Flu",NA
"Jackson Heights",11372,71,"11372","6 months - 4 years",2098,2955,"2023 - 24","Q2","Flu",NA
"Elmhurst",11373,79,"11373","6 months - 4 years",3590,4519,"2023 - 24","Q2","Flu",NA
"Rego Park",11374,81,"11374","6 months - 4 years",1445,1780,"2023 - 24","Q2","Flu",NA
"Forest Hills",11375,70,"11375","6 months - 4 years",2245,3195,"2023 - 24","Q2","Flu",NA
"Woodside",11377,76,"11377","6 months - 4 years",2718,3570,"2023 - 24","Q2","Flu",NA
"Maspeth",11378,48,"11378","6 months - 4 years",959,1999,"2023 - 24","Q2","Flu",NA
"Middle Village",11379,54,"11379","6 months - 4 years",860,1584,"2023 - 24","Q2","Flu",NA
"Glendale/Ridgewood",11385,48,"11385","6 months - 4 years",2565,5392,"2023 - 24","Q2","Flu",NA
"Cambria Heights",11411,41,"11411","6 months - 4 years",305,752,"2023 - 24","Q2","Flu",NA
"St. Albans",11412,50,"11412","6 months - 4 years",841,1671,"2023 - 24","Q2","Flu",NA
"Laurelton/Rosedale",11413,43,"11413","6 months - 4 years",799,1858,"2023 - 24","Q2","Flu",NA
"Hamilton Beach/Howard Beach/Lindenwood",11414,37,"11414","6 months - 4 years",448,1200,"2023 - 24","Q2","Flu",NA
"Kew Gardens",11415,60,"11415","6 months - 4 years",531,887,"2023 - 24","Q2","Flu",NA
"Ozone Park",11416,75,"11416","6 months - 4 years",1030,1367,"2023 - 24","Q2","Flu",NA
"Ozone Park",11417,70,"11417","6 months - 4 years",1017,1448,"2023 - 24","Q2","Flu",NA
"Richmond Hill",11418,59,"11418","6 months - 4 years",1117,1897,"2023 - 24","Q2","Flu",NA
"Richmond Hill/South Ozone Park",11419,56,"11419","6 months - 4 years",1171,2088,"2023 - 24","Q2","Flu",NA
"South Ozone Park",11420,51,"11420","6 months - 4 years",1112,2187,"2023 - 24","Q2","Flu",NA
"Woodhaven",11421,58,"11421","6 months - 4 years",1125,1936,"2023 - 24","Q2","Flu",NA
"Rosedale",11422,43,"11422","6 months - 4 years",576,1351,"2023 - 24","Q2","Flu",NA
"Hollis/Holliswood",11423,77,"11423","6 months - 4 years",836,1091,"2023 - 24","Q2","Flu",NA
"Bellerose",11426,61,"11426","6 months - 4 years",484,799,"2023 - 24","Q2","Flu",NA
"Bellerose/Hollis Hills/Holliswood",11427,53,"11427","6 months - 4 years",535,1010,"2023 - 24","Q2","Flu",NA
"Queens Village",11428,63,"11428","6 months - 4 years",513,819,"2023 - 24","Q2","Flu",NA
"Queens Village",11429,86,"11001, 11429","6 months - 4 years",994,1162,"2023 - 24","Q2","Flu",NA
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,85,"11432","6 months - 4 years",2389,2821,"2023 - 24","Q2","Flu",NA
"Jamaica",11433,71,"11433","6 months - 4 years",1353,1918,"2023 - 24","Q2","Flu",NA
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,54,"11434","6 months - 4 years",1680,3102,"2023 - 24","Q2","Flu",NA
"Briarwood/Jamaica",11435,79,"11435","6 months - 4 years",2283,2893,"2023 - 24","Q2","Flu",NA
"South Jamaica/South Ozone Park",11436,60,"11436","6 months - 4 years",634,1049,"2023 - 24","Q2","Flu",NA
"Edgemere/Far Rockaway",11691,50,"11691","6 months - 4 years",2359,4750,"2023 - 24","Q2","Flu",NA
"Arverne/Edgemere",11692,35,"11692","6 months - 4 years",519,1465,"2023 - 24","Q2","Flu",NA
"Arverne/Broad Channel",11693,35,"11693","6 months - 4 years",221,637,"2023 - 24","Q2","Flu",NA
"Belle Harbor-Neponsit/Rockaway Park",11694,41,"11694","6 months - 4 years",368,890,"2023 - 24","Q2","Flu",NA
"Breezy Point",11697,67,"11697","6 months - 4 years",96,143,"2023 - 24","Q2","Flu",NA
