"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",399,315.32,2024,"Q2","Varicella",""
"East Midtown",10022,99,"10022","24 - 35 months",263,198.48,2024,"Q2","Varicella",""
"Lincoln Square",10023,98,"10023","24 - 35 months",556,569.32,2024,"Q2","Varicella",""
"Upper West Side",10024,93,"10024","24 - 35 months",507,545.26,2024,"Q2","Varicella",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,96,"10025","24 - 35 months",644,672.95,2024,"Q2","Varicella",""
"Central Harlem (South)",10026,76,"10026","24 - 35 months",291,382.16,2024,"Q2","Varicella",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,83,"10027","24 - 35 months",462,558.21,2024,"Q2","Varicella",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",342,318.16,2024,"Q2","Varicella",""
"East Harlem",10029,99,"10029","24 - 35 months",728,700.4,2024,"Q2","Varicella",""
"Central Harlem (North)",10030,72,"10030","24 - 35 months",246,341.63,2024,"Q2","Varicella",""
"Hamilton Heights/West Harlem",10031,93,"10031","24 - 35 months",451,485.02,2024,"Q2","Varicella",""
"Washington Heights (South)",10032,93,"10032","24 - 35 months",446,480.68,2024,"Q2","Varicella",""
"Washington Heights (North)/Washington Heights (South)",10033,93,"10033","24 - 35 months",466,503.59,2024,"Q2","Varicella",""
"Inwood/Washington Heights (North)",10034,99,"10034","24 - 35 months",358,351.86,2024,"Q2","Varicella",""
"East Harlem",10035,70,"10035","24 - 35 months",249,357.51,2024,"Q2","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",287,155.19,2024,"Q2","Varicella",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",241,165.43,2024,"Q2","Varicella",""
"Chinatown/Financial District",10038,98,"10038","24 - 35 months",131,133.15,2024,"Q2","Varicella",""
"Central Harlem (North)/Washington Heights (South)",10039,73,"10039","24 - 35 months",237,323.53,2024,"Q2","Varicella",""
"Washington Heights (North)",10040,99,"10040","24 - 35 months",366,367.63,2024,"Q2","Varicella",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",123,97.1,2024,"Q2","Varicella",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",375,241.51,2024,"Q2","Varicella",""
"Lincoln Square",10069,99,"10069","24 - 35 months",114,53.05,2024,"Q2","Varicella",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",252,182.84,2024,"Q2","Varicella",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",479,421.25,2024,"Q2","Varicella",""
"Battery Park City",10280,61,"10280","24 - 35 months",83,135.99,2024,"Q2","Varicella",""
"Battery Park City",10282,90,"10282","24 - 35 months",114,126.48,2024,"Q2","Varicella",""
"Silver Lake/St. George",10301,99,"10301","24 - 35 months",379,382.37,2024,"Q2","Varicella",""
"Elm Park",10302,84,"10302","24 - 35 months",191,227.06,2024,"Q2","Varicella",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,78,"10303","24 - 35 months",258,328.71,2024,"Q2","Varicella",""
"New Dorp/Todt Hill",10304,76,"10304","24 - 35 months",348,456.21,2024,"Q2","Varicella",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,85,"10305","24 - 35 months",361,422.44,2024,"Q2","Varicella",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,79,"10306","24 - 35 months",429,541.21,2024,"Q2","Varicella",""
"Tottenville",10307,65,"10307","24 - 35 months",90,137.75,2024,"Q2","Varicella",""
"Great Kills",10308,78,"10308","24 - 35 months",219,282.11,2024,"Q2","Varicella",""
"Charleston/Prince's Bay/Woodrow",10309,74,"10309","24 - 35 months",255,343.92,2024,"Q2","Varicella",""
"Port Richmond/Randall Manor/West Brighton",10310,91,"10310","24 - 35 months",272,298,2024,"Q2","Varicella",""
"Annadale/Rossville",10312,74,"10312","24 - 35 months",434,585.4,2024,"Q2","Varicella",""
"Bloomfield/Freshkills Park",10314,82,"10314","24 - 35 months",761,927.67,2024,"Q2","Varicella",""
"Concourse/Melrose",10451,94,"10451","24 - 35 months",553,586.86,2024,"Q2","Varicella",""
"Concourse/Highbridge",10452,86,"10452","24 - 35 months",879,1018.34,2024,"Q2","Varicella",""
"Morris Heights/Mount Hope/University Heights",10453,95,"10453","24 - 35 months",979,1027.63,2024,"Q2","Varicella",""
"Mott Haven/Port Morris",10454,88,"10454","24 - 35 months",450,511.61,2024,"Q2","Varicella",""
"Mott Haven",10455,97,"10455","24 - 35 months",510,527.03,2024,"Q2","Varicella",""
"Claremont/Morrisania",10456,93,"10456","24 - 35 months",1061,1145.21,2024,"Q2","Varicella",""
"Belmont/Claremont/Mount Hope/Tremont",10457,97,"10457","24 - 35 months",1023,1056.61,2024,"Q2","Varicella",""
"Belmont/Fordham University/Kingsbridge",10458,91,"10458","24 - 35 months",930,1026.31,2024,"Q2","Varicella",""
"Charlotte Gardens/Hunts Point",10459,81,"10459","24 - 35 months",566,697.01,2024,"Q2","Varicella",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,98,"10460","24 - 35 months",743,757.44,2024,"Q2","Varicella",""
"Morris Park/Pelham Bay/Westchester Square",10461,99,"10461","24 - 35 months",561,535.76,2024,"Q2","Varicella",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",980,846.23,2024,"Q2","Varicella",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,91,"10463","24 - 35 months",674,742.12,2024,"Q2","Varicella",""
"City Island",10464,99,"10464","24 - 35 months",87,32.14,2024,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,88,"10465","24 - 35 months",402,456.57,2024,"Q2","Varicella",""
"Edenwald/Wakefield",10466,88,"10466","24 - 35 months",664,754.83,2024,"Q2","Varicella",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,99,"10467","24 - 35 months",1185,1150.88,2024,"Q2","Varicella",""
"Fordham/Kingsbridge/University Heights",10468,87,"10468","24 - 35 months",861,990.45,2024,"Q2","Varicella",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,89,"10469","24 - 35 months",657,742.08,2024,"Q2","Varicella",""
"Wakefield/Woodlawn",10470,99,"10470","24 - 35 months",182,169.9,2024,"Q2","Varicella",""
"Fieldston/North Riverdale/Riverdale",10471,89,"10471","24 - 35 months",198,221.82,2024,"Q2","Varicella",""
"Soundview",10472,99,"10472","24 - 35 months",933,765.6,2024,"Q2","Varicella",""
"Castle Hill/Clason Point/Soundview",10473,99,"10473","24 - 35 months",534,538.34,2024,"Q2","Varicella",""
"Hunts Point",10474,99,"10474","24 - 35 months",146,146.95,2024,"Q2","Varicella",""
