DATE_CREATED,AGE_GROUP,DOB_RANGE,VACCINE_GROUP,DOSES,YEAR_COVERAGE,QUARTER,BOROUGH,MODZCTA,LABEL,NEIGHBORHOOD_NAME,POP_DENOMINATOR_YEAR,POP_DENOMINATOR,COUNT_PEOPLE_VAC,PERC_VAC
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10457,10457,Belmont/Claremont/Mount Hope/Tremont,2022 Vintage Estimates for 2019,2396.51,519,22
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10458,10458,Belmont/Fordham University/Kingsbridge,2022 Vintage Estimates for 2019,2664.53,461,17
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10459,10459,Charlotte Gardens/Hunts Point,2022 Vintage Estimates for 2019,1586.62,503,32
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10460,10460,Charlotte Gardens/Tremont/Van Nest/West Farms,2022 Vintage Estimates for 2019,1933.2,393,20
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10461,10461,Morris Park/Pelham Bay/Westchester Square,2022 Vintage Estimates for 2019,1210.81,148,12
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10462,10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,2022 Vintage Estimates for 2019,1914.92,286,15
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10463,10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,2022 Vintage Estimates for 2019,1518.7,117,8
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10464,10464,City Island,2022 Vintage Estimates for 2019,107.05,,
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10465,10465,Country Club/Throgs Neck,2022 Vintage Estimates for 2019,1124.33,72,6
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10466,10466,Edenwald/Wakefield,2022 Vintage Estimates for 2019,2029.15,139,7
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10467,10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,2022 Vintage Estimates for 2019,2851.96,311,11
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10468,10468,Fordham/Kingsbridge/University Heights,2022 Vintage Estimates for 2019,2249.11,294,13
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10469,10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,2022 Vintage Estimates for 2019,1855.01,151,8
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10470,10470,Wakefield/Woodlawn,2022 Vintage Estimates for 2019,382.93,20,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10471,10471,Fieldston/North Riverdale/Riverdale,2022 Vintage Estimates for 2019,405.69,17,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10472,10472,Soundview,2022 Vintage Estimates for 2019,2011.49,589,29
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10473,10473,Castle Hill/Clason Point/Soundview,2022 Vintage Estimates for 2019,1672.67,264,16
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10474,10474,Hunts Point,2022 Vintage Estimates for 2019,374.57,142,38
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Bronx,10475,10475,Co-op City/Edenwald,2022 Vintage Estimates for 2019,776.81,55,7
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11004,"11004, 11005",Bellerose/Douglaston-Little Neck,2022 Vintage Estimates for 2019,287.46,,
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11101,11101,Astoria (South)/Long Island City/Sunnyside,2022 Vintage Estimates for 2019,539.03,40,7
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11102,11102,Astoria (North),2022 Vintage Estimates for 2019,548.85,24,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11103,11103,Astoria (North)/Astoria (South),2022 Vintage Estimates for 2019,582.45,12,2
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11104,11104,Sunnyside,2022 Vintage Estimates for 2019,397.07,10,3
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11105,11105,Ditmars Steinway,2022 Vintage Estimates for 2019,606.6,16,3
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11106,11106,Astoria (South),2022 Vintage Estimates for 2019,627.48,25,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11109,11109,Long Island City,2022 Vintage Estimates for 2019,23.37,,
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11201,11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,2022 Vintage Estimates for 2019,897.61,30,3
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11203,11203,East Flatbush (North)/East Flatbush (South),2022 Vintage Estimates for 2019,1541.67,78,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11204,11204,Bensonhurst/Mapleton,2022 Vintage Estimates for 2019,2424.23,105,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11205,11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,2022 Vintage Estimates for 2019,1334.73,71,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11206,11206,Williamsburg (South),2022 Vintage Estimates for 2019,2990.12,147,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11207,11207,Cypress Hills/East New York,2022 Vintage Estimates for 2019,2554.79,186,7
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11208,11208,Cypress Hills/East New York,2022 Vintage Estimates for 2019,3046.67,153,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11209,11209,Bay Ridge/Fort Hamilton,2022 Vintage Estimates for 2019,1440.87,37,3
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11210,11210,Flatlands/Midwood,2022 Vintage Estimates for 2019,1831.79,56,3
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11211,"11211, 11249",East Williamsburg/Williamsburg (North)/Williamsburg (South),2022 Vintage Estimates for 2019,2902.54,52,2
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11212,11212,Ocean Hill-Brownsville,2022 Vintage Estimates for 2019,2126.75,160,8
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11213,11213,Crown Heights (East),2022 Vintage Estimates for 2019,1864.26,71,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11214,11214,Bath Beach/Bensonhurst/Gravesend,2022 Vintage Estimates for 2019,2236.01,122,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11215,11215,Gowanus/Park Slope/Windsor Terrace,2022 Vintage Estimates for 2019,1344.2,64,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11216,11216,Bedford-Stuyvesant (West)/Crown Heights (West),2022 Vintage Estimates for 2019,998.63,52,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11217,"11217, 11243",Boerum Hill/Park Slope,2022 Vintage Estimates for 2019,637.79,30,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11218,11218,Kensington/Windsor Terrace,2022 Vintage Estimates for 2019,2336.98,137,6
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11219,11219,Borough Park,2022 Vintage Estimates for 2019,3628.27,235,6
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11220,11220,Sunset Park,2022 Vintage Estimates for 2019,2405.73,709,29
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11221,11221,Bedford-Stuyvesant (East)/Bushwick,2022 Vintage Estimates for 2019,1943.86,154,8
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11222,11222,Greenpoint,2022 Vintage Estimates for 2019,485.99,,
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11223,11223,Gravesend/Homecrest,2022 Vintage Estimates for 2019,2243.94,139,6
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11224,11224,Brighton Beach/Coney Island/Seagate,2022 Vintage Estimates for 2019,978.67,68,7
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11225,11225,Crown Heights (West)/Prospect Lefferts Gardens,2022 Vintage Estimates for 2019,1280.94,55,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11226,11226,Flatbush/Prospect Lefferts Gardens,2022 Vintage Estimates for 2019,2257.21,177,8
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11228,11228,Bath Beach/Dyker Heights,2022 Vintage Estimates for 2019,1155.86,63,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11229,11229,Gerritsen Beach/Homecrest/Sheepshead Bay,2022 Vintage Estimates for 2019,2096.64,63,3
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11230,11230,Midwood,2022 Vintage Estimates for 2019,2730.29,70,3
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11231,11231,Carroll Gardens/Cobble Hill/Red Hook,2022 Vintage Estimates for 2019,740.66,67,9
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11232,11232,Sunset Park,2022 Vintage Estimates for 2019,591.39,141,24
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11233,11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,2022 Vintage Estimates for 2019,2044.7,123,6
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11234,11234,Bergen Beach/Flatlands/Marine Park/Mill Basin,2022 Vintage Estimates for 2019,2449.53,50,2
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11235,11235,Brighton Beach/Manhattan Beach/Sheepshead Bay,2022 Vintage Estimates for 2019,1534.61,76,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11236,11236,Canarsie,2022 Vintage Estimates for 2019,2353.63,79,3
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11237,11237,Bushwick/East Williamsburg,2022 Vintage Estimates for 2019,1188.71,171,14
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11238,11238,Clinton Hill/Prospect Heights,2022 Vintage Estimates for 2019,755.97,35,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Brooklyn,11239,11239,East New York,2022 Vintage Estimates for 2019,250.41,,
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11354,11354,Flushing/Murray Hill,2022 Vintage Estimates for 2019,810.39,101,12
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11355,11355,Flushing/Murray Hill/Queensboro Hill,2022 Vintage Estimates for 2019,1396.26,163,12
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11356,11356,College Point,2022 Vintage Estimates for 2019,592.47,55,9
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11357,11357,Whitestone,2022 Vintage Estimates for 2019,867.83,21,2
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11358,11358,Auburndale/Murray Hill,2022 Vintage Estimates for 2019,729.24,28,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11360,11360,Bayside (North),2022 Vintage Estimates for 2019,317.02,,
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11361,11361,Bayside (North)/Bayside (South),2022 Vintage Estimates for 2019,555.54,,
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11362,11362,Douglaston-Little Neck,2022 Vintage Estimates for 2019,420.31,,
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11363,11363,Douglaston-Little Neck,2022 Vintage Estimates for 2019,182.7,,
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11364,11364,Bayside (South)/Oakland Gardens,2022 Vintage Estimates for 2019,807.09,16,2
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11365,11365,Auburndale/Fresh Meadows/Pomonok/Utopia,2022 Vintage Estimates for 2019,1042,34,3
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11366,11366,Fresh Meadows/Hillcrest,2022 Vintage Estimates for 2019,306.25,13,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11367,11367,Kew Gardens Hills/Pomonok,2022 Vintage Estimates for 2019,990.89,46,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11368,11368,Corona/North Corona,2022 Vintage Estimates for 2019,2994.96,350,12
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11369,11369,Airport/East Elmhurst,2022 Vintage Estimates for 2019,770.57,87,11
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11370,11370,Jackson Heights/Rikers Island,2022 Vintage Estimates for 2019,569.32,31,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11372,11372,Jackson Heights,2022 Vintage Estimates for 2019,1257.43,112,9
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11373,11373,Elmhurst,2022 Vintage Estimates for 2019,1986.83,146,7
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11374,11374,Rego Park,2022 Vintage Estimates for 2019,730.07,29,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11375,11375,Forest Hills,2022 Vintage Estimates for 2019,1257.12,20,2
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11377,11377,Woodside,2022 Vintage Estimates for 2019,1760.87,114,6
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11378,11378,Maspeth,2022 Vintage Estimates for 2019,975.66,22,2
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11379,11379,Middle Village,2022 Vintage Estimates for 2019,844.55,17,2
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11385,11385,Glendale/Ridgewood,2022 Vintage Estimates for 2019,2815.53,132,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11411,11411,Cambria Heights,2022 Vintage Estimates for 2019,400.75,16,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11412,11412,St. Albans,2022 Vintage Estimates for 2019,884.01,54,6
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11413,11413,Laurelton/Rosedale,2022 Vintage Estimates for 2019,960.63,53,6
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11414,11414,Hamilton Beach/Howard Beach/Lindenwood,2022 Vintage Estimates for 2019,627.49,,
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11415,11415,Kew Gardens,2022 Vintage Estimates for 2019,398.05,,
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11416,11416,Ozone Park,2022 Vintage Estimates for 2019,776.37,66,9
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11417,11417,Ozone Park,2022 Vintage Estimates for 2019,849.47,38,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11418,11418,Richmond Hill,2022 Vintage Estimates for 2019,1036.75,60,6
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11419,11419,Richmond Hill/South Ozone Park,2022 Vintage Estimates for 2019,1208,57,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11420,11420,South Ozone Park,2022 Vintage Estimates for 2019,1277.77,63,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11421,11421,Woodhaven,2022 Vintage Estimates for 2019,1102.41,88,8
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11422,11422,Rosedale,2022 Vintage Estimates for 2019,830.54,38,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11423,11423,Hollis/Holliswood,2022 Vintage Estimates for 2019,643.59,63,10
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11426,11426,Bellerose,2022 Vintage Estimates for 2019,482.34,,
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11427,11427,Bellerose/Hollis Hills/Holliswood,2022 Vintage Estimates for 2019,552.98,26,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11428,11428,Queens Village,2022 Vintage Estimates for 2019,444.64,30,7
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11429,"11001, 11429",Queens Village,2022 Vintage Estimates for 2019,704.44,33,5
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11432,11432,Hillcrest/Jamaica Estates/Jamaica Hills,2022 Vintage Estimates for 2019,1448.58,232,16
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11433,11433,Jamaica,2022 Vintage Estimates for 2019,973.25,86,9
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11434,11434,Airport/South Jamaica/Springfield Gardens/St. Albans,2022 Vintage Estimates for 2019,1490.87,116,8
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11435,11435,Briarwood/Jamaica,2022 Vintage Estimates for 2019,1397.86,151,11
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11436,11436,South Jamaica/South Ozone Park,2022 Vintage Estimates for 2019,515.07,48,9
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11691,11691,Edgemere/Far Rockaway,2022 Vintage Estimates for 2019,2102.37,85,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11692,11692,Arverne/Edgemere,2022 Vintage Estimates for 2019,664.25,26,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11693,11693,Arverne/Broad Channel,2022 Vintage Estimates for 2019,331.89,,
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11694,11694,Belle Harbor-Neponsit/Rockaway Park,2022 Vintage Estimates for 2019,510.24,22,4
2/2/2026,9 - 10 years,01/01/2009 - 12/31/2010,HPV,1,2019,Q4,Queens,11697,11697,Breezy Point,2022 Vintage Estimates for 2019,85.19,,
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10001,"10001, 10118",Chelsea/NoMad/West Chelsea,2022 Vintage Estimates for 2019,209.51,116,55
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10002,10002,Chinatown/Lower East Side,2022 Vintage Estimates for 2019,1208.52,1127,93
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10003,10003,East Village/Gramercy/Greenwich Village,2022 Vintage Estimates for 2019,337.31,143,42
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10004,10004,Financial District,2022 Vintage Estimates for 2019,23.17,16,69
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10005,10005,Financial District,2022 Vintage Estimates for 2019,41.86,33,79
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10006,10006,Financial District,2022 Vintage Estimates for 2019,19.34,13,67
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10007,10007,TriBeCa,2022 Vintage Estimates for 2019,96.17,72,75
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10009,10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,2022 Vintage Estimates for 2019,758.48,392,52
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10010,10010,Flatiron/Gramercy/Kips Bay,2022 Vintage Estimates for 2019,281.73,115,41
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10011,10011,Chelsea,2022 Vintage Estimates for 2019,412.53,176,43
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10012,10012,Greenwich Village/SoHo,2022 Vintage Estimates for 2019,227.13,88,39
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10013,10013,Hudson Square/Little Italy/SoHo/TriBeCa,2022 Vintage Estimates for 2019,404.73,269,66
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10014,10014,Hudson Square/Meatpacking District/West Village,2022 Vintage Estimates for 2019,245.88,80,33
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10016,10016,Kips Bay/Murray Hill/NoMad,2022 Vintage Estimates for 2019,318.59,164,51
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10017,10017,East Midtown/Murray Hill,2022 Vintage Estimates for 2019,90.22,44,49
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10018,10018,Hell's Kitchen/Midtown Manhattan,2022 Vintage Estimates for 2019,52.61,40,76
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10019,"10019, 10020",Hell's Kitchen/Midtown Manhattan,2022 Vintage Estimates for 2019,309.75,166,54
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10021,10021,Lenox Hill/Upper East Side,2022 Vintage Estimates for 2019,630.1,195,31
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10022,10022,East Midtown,2022 Vintage Estimates for 2019,257.64,114,44
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10023,10023,Lincoln Square,2022 Vintage Estimates for 2019,751.77,276,37
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10024,10024,Upper West Side,2022 Vintage Estimates for 2019,1001.3,360,36
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10025,10025,Manhattan Valley/Morningside Heights/Upper West Side,2022 Vintage Estimates for 2019,1447.4,678,47
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10026,10026,Central Harlem (South),2022 Vintage Estimates for 2019,778.12,404,52
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10027,10027,Central Harlem (South)/Morningside Heights/West Harlem,2022 Vintage Estimates for 2019,1183.92,828,70
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10028,10028,Upper East Side/Yorkville,2022 Vintage Estimates for 2019,868.43,252,29
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10029,10029,East Harlem,2022 Vintage Estimates for 2019,1678.54,1231,73
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10030,10030,Central Harlem (North),2022 Vintage Estimates for 2019,705,390,55
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10031,10031,Hamilton Heights/West Harlem,2022 Vintage Estimates for 2019,1073.6,773,72
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10032,10032,Washington Heights (South),2022 Vintage Estimates for 2019,1107.27,884,80
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10033,10033,Washington Heights (North)/Washington Heights (South),2022 Vintage Estimates for 2019,1069.03,770,72
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10034,10034,Inwood/Washington Heights (North),2022 Vintage Estimates for 2019,838.23,612,73
2/2/2026,11 - 12 years,01/01/2007 - 12/31/2008,HPV,1,2019,Q4,Manhattan,10035,10035,East Harlem,2022 Vintage Estimates for 2019,807.18,589,73
